속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치
14.96415986,71.30000305,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,-1.6,367.6,1300,0,0,33,33,33,33,34,13944,1295,-12.8,1
12.33431972,72.0,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,-3.3,367.6,1300,0,0,33,33,33,33,34,13944,1132,-24.8,1
12.33431972,72.0,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,-3.1,367.7,1300,0,0,33,33,33,33,34,13944,864,-29.1,1
9.926720247,72.5,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,0.1,367.6,1300,0,0,33,33,33,33,34,13944,643,-19.2,1
5.870840141,73.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,0.8,367.5,1300,0,0,33,33,33,33,34,13944,450,-17.9,1
4.204039965,73.40000153,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,3.4,367.5,1300,0,0,33,33,33,33,34,13944,390,15.1,0
4.204039965,73.40000153,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,6.9,367.3,1300,0,0,33,33,33,33,34,13944,440,24.0,0
5.222639876,73.59999847,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,10.0,367.3,1300,0,0,33,33,33,33,34,13944,484,18.5,0
5.222639876,73.59999847,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,5.2,367.4,1280,0,0,33,33,33,33,34,13944,458,17.6,1
5.074480018,73.80000305,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,4.9,367.4,1280,0,0,33,33,33,33,34,13944,349,15.5,1
3.722519982,73.80000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,4.6,367.4,1280,0,0,33,33,33,33,34,13944,135,27.4,1
1.481600022,73.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,6.9,367.3,1280,0,0,33,33,33,33,34,13944,-171,-47.9,1
1.814960035,73.09999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,6.4,367.3,1280,0,0,33,33,33,33,34,13944,-156,-45.4,1
1.629759991,72.80000305,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,5.6,367.3,1280,0,0,33,33,33,33,34,13944,-57,-44.6,1
1.444559947,72.80000305,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,6.9,367.3,1300,0,0,33,33,33,33,34,13944,85,65.4,1
3.055799956,72.59999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,6.3,367.3,1280,0,0,33,33,33,33,34,13944,-230,-32.6,1
2.259440053,72.59999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,5.4,367.3,1280,0,0,33,33,33,33,34,13944,-147,-40.5,1
1.889039965,72.80000305,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,5.5,367.3,1300,0,0,33,33,33,33,34,13944,-90,-43.0,1
1.629759991,72.90000153,1,10.2,7.0,0,26.5,34.0,0,34,0,0,0,2.8,367.5,1260,0,0,33,33,33,33,34,13944,0,0.0,0
1.629759991,72.90000153,1,10.2,7.0,0,26.0,34.0,0,34,0,0,0,2.7,367.5,1240,0,0,33,33,33,33,34,13944,0,0.0,0
17.594,0.0,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
11.51943961,0.699999988,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
7.296880106,11.5,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
5.259679841,47.20000076,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
3.833639876,55.90000153,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
1.722360013,65.69999695,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
1.759399978,72.09999847,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0
2.111279974,79.19999695,1,11.0,9.0,0,28.5,34.0,0,34,0,0,0,7.4,367.3,1140,0,0,33,34,33,34,34,13944,464,25.1,0
2.333519982,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,8.7,367.3,1140,0,0,33,34,33,34,34,13944,434,38.8,0
2.333519982,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,13.5,367.2,1160,0,0,33,34,33,34,34,13944,501,60.5,0
6.167159859,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,17.5,367.0,1160,0,0,33,34,33,34,34,13944,648,72.0,0
6.167159859,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,25.0,366.8,1160,0,0,33,34,33,34,34,13944,890,78.8,0
9.204439611,79.19999695,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,33.1,366.6,1160,0,0,33,34,33,34,34,13944,1235,80.8,0
10.55639965,79.09999847,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,42.1,366.3,1160,0,0,33,34,33,34,34,13944,1572,82.0,0
13.64923979,79.09999847,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,23.0,366.7,1160,0,0,33,34,33,34,34,13944,1733,9.6,0
17.14952042,79.09999847,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,-6.7,367.3,1180,0,0,33,34,33,34,34,13944,1649,-20.4,0
17.46436057,79.09999847,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-5.7,367.7,1180,0,0,33,34,33,34,34,13944,1502,-20.2,0
16.13092007,79.0,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-3.9,367.6,1180,0,0,33,34,33,34,34,13944,1443,15.3,0
14.29743961,78.90000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,18.9,367.0,1200,0,0,33,34,33,34,34,13944,1579,28.6,0
14.31596004,78.80000305,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,16.9,367.0,1200,0,0,33,34,33,34,34,13944,1683,25.3,0
18.13107993,78.69999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,11.5,367.0,1200,0,0,33,34,33,34,34,13944,1737,16.7,0
18.13107993,78.69999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.2,367.3,1200,0,0,33,34,33,34,34,13944,1722,-3.2,0
18.63112078,78.5,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.2,367.4,1200,0,0,33,34,33,34,34,13944,1684,-5.7,0
17.50139965,78.40000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-2.4,367.6,1200,0,0,33,34,33,34,34,13944,1598,-12.6,0
15.00120071,78.19999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-1.0,367.6,1200,0,0,33,34,33,34,34,13944,1485,-12.3,0
15.00120071,78.19999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.8,367.5,1200,0,0,33,34,33,34,34,13944,1385,-6.7,0
13.70480018,78.09999847,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.8,367.4,1220,0,0,33,34,33,34,34,13944,1317,-2.8,0
12.90843961,78.0,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.9,367.4,1220,0,0,33,34,33,34,34,13944,1241,-12.6,0
10.66752042,77.90000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-0.2,367.6,1200,0,0,33,34,33,34,34,13944,1127,-12.9,1
10.66752042,77.90000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.5,367.5,1220,0,0,33,34,33,34,34,13944,1127,-12.9,1
8.019159859,77.80000305,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.5,367.5,1220,0,0,33,34,33,34,34,13944,984,-13.0,1
9.334079929,77.59999847,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.9,367.5,1220,0,0,33,34,33,34,34,13944,859,-10.6,1
8.056199823,77.19999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-0.1,367.6,1220,0,0,33,34,33,34,34,13944,682,-26.2,1
8.463640318,76.90000153,1,10.6,8.0,0,28.0,34.0,0,34,0,0,0,0.9,367.5,1220,0,0,33,34,33,34,34,13944,412,-27.5,1
1.555679951,75.30000305,1,10.4,8.0,0,28.0,34.0,0,34,0,0,0,3.3,367.4,1200,0,0,33,34,33,34,34,13944,0,0.0,1
1.611240009,75.30000305,1,10.4,7.5,0,28.0,34.0,0,34,0,0,0,3.2,367.4,1200,0,0,33,34,33,34,34,13944,0,0.1,1
1.611240009,75.30000305,1,10.4,7.5,0,28.0,34.0,0,34,0,0,0,3.3,367.4,1200,0,0,33,34,33,34,34,13944,0,0.0,1
1.518639987,74.80000305,1,10.4,7.5,0,28.0,34.0,0,34,0,0,0,3.2,367.4,1200,0,0,33,34,33,34,34,13944,0,0.0,1
2.796519982,74.59999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,24.1,366.8,1180,0,0,33,34,33,34,34,13944,1209,55.4,0
6.000480018,74.40000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,23.4,366.8,1180,0,0,33,34,33,34,34,13944,1389,44.9,0
8.241399647,74.19999695,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,24.5,366.3,1180,0,0,33,34,33,34,34,13944,1638,22.8,0
10.13043961,74.19999695,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,30.2,366.8,1180,0,0,33,34,33,34,34,13944,1743,79.4,0
13.55664032,74.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,47.5,366.1,1180,0,0,33,34,33,34,34,13944,2007,72.9,0
18.22368028,73.69999695,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,47.6,366.0,1180,0,0,33,34,33,34,34,13944,2237,56.6,0
20.44607993,72.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,38.7,366.2,1200,0,0,33,34,33,34,34,13944,2392,2.1,0
20.44607993,72.90000153,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,2.9,367.2,1200,0,0,33,34,33,34,34,13944,2366,-1.6,0
23.98339965,72.40000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,4.9,367.2,1200,0,0,33,34,33,34,34,13944,2332,1.0,0
25.61315986,72.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,5.2,367.2,1200,0,0,33,34,33,34,34,13944,2282,2.3,0
24.70568028,71.5,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-5.0,367.5,1200,0,0,33,34,33,34,34,13944,2202,-14.5,0
23.39076021,71.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-4.3,367.5,1200,0,0,33,34,33,34,34,13944,2089,-13.3,0
20.57571936,70.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,2.5,367.4,1200,0,0,33,34,33,34,34,13944,2024,0.0,0
20.57571936,70.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,2.8,367.3,1200,0,0,33,34,33,34,34,13944,1978,-1.3,0
19.81639965,69.59999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-8.4,367.4,1200,0,0,33,34,33,34,34,13944,1893,-25.3,0
19.89047958,69.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-7.7,367.8,1200,0,0,33,34,33,34,34,13944,1731,-23.4,0
17.44584014,67.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-6.6,367.7,1200,0,0,33,34,33,34,34,13944,1592,-20.7,1
16.11239965,67.19999695,1,10.6,7.5,0,27.5,34.0,0,34,0,0,0,-4.8,367.7,1200,0,0,33,34,33,34,34,13944,1420,-32.6,1
16.11239965,67.19999695,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,-8.1,367.8,1200,0,0,33,34,33,34,34,13944,1136,-37.6,1
13.85296004,66.40000153,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,-6.2,367.7,1200,0,0,33,34,33,34,34,13944,802,-37.3,1
10.79715986,65.59999847,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,-3.1,367.6,1200,0,0,33,34,33,34,34,13944,494,-27.8,1
5.407840141,64.30000305,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,0.0,367.5,1200,0,0,33,34,33,34,34,13944,274,-25.8,1
2.037200044,60.79999924,1,10.8,7.0,0,27.5,34.0,0,34,0,0,0,11.9,367.2,1200,0,0,33,34,33,34,34,13944,403,49.0,0
2.870599912,61.5,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,28.8,366.8,1200,0,0,33,34,33,34,34,13944,713,95.0,0
10.59343961,61.40000153,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,39.0,366.4,1200,0,0,33,34,33,34,34,13944,1124,99.6,0
14.39003996,61.40000153,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,46.4,366.2,1200,0,0,33,34,33,34,34,13944,1515,88.4,0
17.94587922,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,46.6,366.0,1200,0,0,33,34,33,34,34,13944,1832,77.9,0
17.94587922,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,40.5,366.1,1200,0,0,33,34,33,34,34,13944,2097,58.2,0
22.72404085,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,18.4,366.6,1200,0,0,33,34,33,34,34,13944,2174,3.3,0
22.72404085,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,2.2,367.2,1200,0,0,33,34,33,34,34,13944,2119,0.2,0
22.72404085,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,11.5,367.0,1200,0,0,33,34,33,34,34,13944,2119,0.2,0
22.224,61.0,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,19.0,366.8,1200,0,0,33,34,33,34,34,13944,2112,12.0,0
22.224,61.0,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,20.8,366.8,1200,0,0,33,34,33,34,34,13944,2207,20.1,0
24.42787922,60.70000076,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,20.0,366.7,1200,0,0,33,34,33,34,34,13944,2352,22.0,0
24.42787922,60.70000076,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,44.2,366.4,1200,0,0,33,34,33,34,34,13944,2480,34.0,0
25.57612078,60.5,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,60.3,365.6,1200,0,0,33,34,33,34,34,13944,2747,69.4,0
28.28004085,60.5,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,65.6,365.4,1200,0,0,33,34,33,34,34,13944,3053,67.2,0
33.66936057,60.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,48.0,365.8,1220,0,0,33,34,33,34,34,13944,3314,42.8,0
33.66936057,60.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,46.9,365.9,1220,0,0,33,34,33,34,34,13944,3501,37.7,0
35.74359859,60.20000076,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,42.0,365.9,1220,0,0,33,34,33,34,34,13944,3687,34.4,0
39.22536057,60.0,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,30.8,366.0,1220,0,0,33,34,33,34,34,13944,3807,14.0,0
39.22536057,60.0,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,0.5,367.1,1220,0,0,33,34,33,34,34,13944,3817,-6.9,0
39.83652042,59.90000153,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,-6.3,367.4,1220,0,0,33,34,33,34,34,13944,3750,-14.1,0
39.29943873,59.70000076,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,-10.5,367.4,1220,0,0,33,34,33,34,34,13944,3694,-9.4,0
38.05859859,58.90000153,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,-7.1,367.5,1220,0,0,33,34,33,34,34,13944,3625,-9.8,0
38.05859859,58.90000153,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,3.2,367.1,1220,0,0,33,34,33,34,34,13944,3594,-1.0,0
37.4289183,58.59999847,1,10.4,7.0,0,27.5,34.0,0,34,0,0,0,3.1,367.1,1220,0,0,33,34,33,34,34,13944,3584,-1.9,0
37.35484014,58.40000153,1,10.4,7.0,0,27.5,34.0,0,34,0,0,0,2.6,367.1,1220,0,0,33,34,33,34,34,13944,3568,-2.1,0
37.29927887,58.20000076,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,3.2,367.1,1220,0,0,33,34,33,34,34,13944,3567,0.0,0
37.18815986,58.0,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,-9.0,367.5,1220,0,0,33,34,33,34,34,13944,3508,-13.1,0
36.76220071,57.90000153,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,-10.8,367.6,1220,0,0,33,34,33,34,34,13944,3417,-15.0,0
36.00288099,57.70000076,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,1.8,367.3,1220,0,0,33,34,33,34,34,13944,3356,-2.3,0
35.24356127,57.70000076,1,10.0,7.0,0,27.5,34.0,0,34,0,0,0,-8.1,367.6,1220,0,0,33,34,33,34,34,13944,3299,-14.8,0
34.76204085,57.79999924,1,10.0,7.0,0,28.0,34.0,0,34,0,0,0,-21.8,367.8,1220,0,0,33,34,33,34,34,13944,3133,-31.8,0
33.48415986,58.59999847,1,10.0,7.0,0,28.0,34.0,0,34,0,0,0,-16.2,368.0,1220,0,0,33,34,33,34,34,13944,2947,-29.9,0
31.70624155,59.0,1,10.0,7.0,0,28.0,34.0,0,34,0,0,0,-21.6,368.0,1220,0,0,33,34,33,34,34,13944,2762,-31.5,0
27.92815986,58.29999924,1,10.0,7.0,0,28.0,34.0,0,34,0,0,0,-20.8,368.0,1220,0,0,33,34,33,34,34,13944,2533,-43.2,1
24.81679929,58.29999924,1,10.2,7.0,0,28.0,34.0,0,34,0,0,0,-27.5,368.2,1220,0,0,33,34,33,34,34,13944,2121,-54.8,1
24.81679929,58.29999924,1,10.2,7.0,0,28.0,34.0,0,34,0,0,0,-27.5,368.3,1220,0,0,33,34,33,34,34,13944,1596,-66.0,1
14.20484014,58.09999847,1,10.4,7.0,0,28.0,34.0,0,34,0,0,0,-19.9,368.1,1220,0,0,33,34,33,34,34,13944,1068,-56.4,1
14.20484014,58.09999847,1,10.4,7.0,0,28.0,34.0,0,34,0,0,0,-8.2,367.8,1220,0,0,33,34,33,34,34,13944,647,-42.6,1
9.778560389,58.40000153,1,10.4,7.0,0,28.0,34.0,0,34,0,0,0,-2.4,367.6,1220,0,0,33,34,33,34,34,13944,319,-39.0,1
5.037440053,56.70000076,1,10.8,7.5,0,27.0,34.0,0,34,0,0,0,17.7,366.9,1240,0,0,33,34,33,34,34,13944,766,92.8,0
5.037440053,56.70000076,1,10.8,7.5,0,27.0,34.0,0,34,0,0,0,29.2,366.6,1240,0,0,33,34,33,34,34,13944,1149,93.9,0
12.61211989,56.29999924,1,10.8,7.5,0,27.0,34.0,0,34,0,0,0,39.0,366.3,1260,0,0,33,34,33,34,34,13944,1485,85.7,0
12.61211989,56.29999924,1,10.8,7.5,0,27.0,34.0,0,34,0,0,0,42.8,366.1,1260,0,0,33,34,33,34,34,13944,1847,81.2,0
16.16795915,56.20000076,1,10.8,7.5,0,27.0,34.0,0,34,0,0,0,51.1,365.9,1260,0,0,33,34,33,34,34,13944,2207,75.8,0
19.77936057,56.0,1,10.8,7.5,0,27.0,34.0,0,34,0,0,0,55.7,365.7,1260,0,0,33,34,33,34,34,13944,2500,69.8,0
21.46468028,55.90000153,1,10.6,7.5,0,27.0,34.0,0,34,0,0,0,55.5,365.6,1260,0,0,33,34,33,34,34,13944,2729,64.3,0
25.35387922,55.59999847,1,10.6,7.5,0,27.0,34.0,0,34,0,0,0,58.3,365.4,1280,0,0,33,34,33,34,34,13944,2965,61.4,0
30.15056127,55.29999924,1,10.6,7.5,0,27.0,34.0,0,34,0,0,0,61.0,365.5,1280,0,0,33,34,33,34,34,13944,3184,58.4,0
29.74311901,55.0,1,10.6,7.0,0,27.0,34.0,0,34,0,0,0,60.4,365.4,1280,0,0,33,34,33,34,34,13944,3184,58.4,0
32.70631972,54.70000076,1,10.6,7.5,0,27.0,34.0,0,34,0,0,0,59.9,365.3,1280,0,0,33,34,33,34,34,13944,3380,55.1,0
37.09556127,54.40000153,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,57.8,365.4,1280,0,0,33,34,33,34,34,13945,3601,50.2,0
37.09556127,54.40000153,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,57.4,365.3,1300,0,0,33,34,33,34,34,13945,3760,45.3,0
39.13275845,55.79999924,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,55.8,365.4,1300,0,0,33,34,33,34,34,13945,3913,42.9,0
42.15152042,50.0,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,54.4,365.4,1300,0,0,33,34,33,34,34,13945,4064,39.3,0
43.33679929,46.5,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,53.0,365.4,1300,0,0,33,34,33,34,34,13945,4182,37.6,0
43.33679929,46.5,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,47.6,365.4,1300,0,0,33,34,33,34,34,13945,4309,34.1,0
45.55920071,41.20000076,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,37.9,365.7,1320,0,0,33,34,33,34,34,13945,4397,24.7,0
45.55920071,41.20000076,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,7.8,366.5,1320,0,0,33,34,33,34,34,13945,4393,1.6,0
45.61475845,40.29999924,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,15.8,366.7,1320,0,0,33,34,33,34,34,13945,4342,6.8,0
44.54059859,40.59999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,8.1,366.6,1320,0,0,33,34,33,34,34,13945,4320,1.7,0
44.68875845,40.59999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,-19.5,367.6,1320,0,0,33,34,33,34,34,13945,4251,-16.2,0
42.78120071,42.40000153,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,-10.6,367.2,1320,0,0,33,34,33,34,34,13945,4084,-19.2,0
42.78120071,42.40000153,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,0.9,367.0,1320,0,0,33,34,33,34,34,13945,3991,-4.3,0
39.4290817,44.59999847,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,0.8,367.0,1320,0,0,33,34,33,34,34,13945,3924,-4.7,0
39.4290817,44.59999847,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,-29.4,367.5,1320,0,0,33,34,33,34,34,13945,3816,-14.3,0
39.54020071,41.5,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,-30.2,367.9,1320,0,0,33,34,33,34,34,13945,3660,-31.9,1
37.72524155,41.29999924,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,-44.4,368.4,1320,0,0,33,34,33,34,34,13945,3350,-50.3,1
34.63240141,41.09999847,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,-48.5,368.6,1320,0,0,33,34,33,34,34,13945,2865,-71.5,1
22.94628064,40.90000153,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,-31.8,368.3,1320,0,0,33,34,33,34,34,13945,2177,-61.6,1
22.94628064,40.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-20.2,367.9,1320,0,0,33,34,33,34,34,13945,1692,-53.5,1
19.52007993,40.70000076,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-12.9,367.8,1320,0,0,33,34,33,34,34,13945,1290,-46.0,1
15.742,40.70000076,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-7.8,367.6,1320,0,0,33,34,33,34,34,13945,960,-45.3,1
11.55647958,41.79999924,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-4.0,367.5,1320,0,0,33,34,33,34,34,13945,604,-46.2,1
7.982119894,42.70000076,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,0.2,367.3,1320,0,0,33,34,33,34,34,13945,301,-39.7,1
7.630239788,42.20000076,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,42.4,366.1,1200,0,0,33,34,33,34,34,13945,1204,104.4,0
7.630239788,42.20000076,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,49.5,365.9,1200,0,0,33,34,33,34,34,13945,1669,93.6,0
13.51960035,41.90000153,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,54.5,365.7,1200,0,0,33,34,33,34,34,13945,2027,76.4,0
21.57579929,41.20000076,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,46.4,365.9,1200,0,0,33,34,33,34,34,13945,2268,63.3,0
21.57579929,41.20000076,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,48.0,365.8,1200,0,0,33,34,33,34,34,13945,2464,55.0,0
23.63152042,40.90000153,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,46.6,365.7,1200,0,0,33,34,33,34,34,13945,2644,49.4,0
24.98347958,40.5,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,44.1,365.8,1200,0,0,33,34,33,34,34,13945,2859,46.0,0
27.42812078,39.90000153,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,22.2,366.2,1220,0,0,33,34,33,34,34,13945,2893,23.9,0
28.39115986,39.0,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,23.9,366.3,1220,0,0,33,34,33,34,34,13945,2938,10.0,0
29.66904085,40.29999924,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,-15.1,366.8,1220,0,0,33,34,33,34,34,13945,2938,10.0,0
30.15056127,40.29999924,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,-19.1,367.6,1220,0,0,33,34,33,34,34,13945,2728,-30.2,1
24.72420071,40.5,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,-31.9,368.1,1220,0,0,33,34,33,34,34,13945,2433,-56.2,1
24.72420071,40.5,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,-23.8,367.9,1240,0,0,33,34,33,34,34,13945,1984,-53.4,1
19.96455951,40.59999847,1,10.0,7.0,0,27.0,34.0,0,34,0,0,0,-8.9,367.5,1240,0,0,33,34,33,34,34,13945,1464,-45.9,1
15.14936057,40.70000076,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,-5.4,367.4,1240,0,0,33,34,33,34,34,13945,1097,-40.1,1
11.51943961,40.90000153,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,-1.7,367.3,1240,0,0,33,34,33,34,34,13945,744,-43.6,1
